 0.140364   92.046918    1.684064    3.947309     16.601870      2.167044     -0.443332      2.345597      7.092902     -1.360128     16.386885     -2.201628
 0.642857   92.639104    3.093641    4.030202      5.565154      0.976069      0.039795      5.403044      7.713070     -1.238259     15.256540     -0.987805
 1.793757   58.812811    3.291552    3.730128      4.191871      1.762547     -2.377139      5.987700      9.555773     -1.230419     15.512645     -7.087112
 3.154587   93.056180    2.866922    5.142353      5.621159      1.364846     -0.646724      5.484033     11.132250     -2.215023     16.420033     -4.469587
-0.295203   92.744143    2.474619    2.489052      4.215597      0.539321     -1.562985      0.878874      8.999962     -1.014116     16.113378     -5.991686
 1.066431   93.397019    3.615296    3.815325      5.059849      1.208857     -0.091541      3.346611     10.018484     -1.353076     15.784522      2.660969
 2.629316   92.987301    5.524859    3.860121      3.929229      1.718727     -0.100552      3.274750     10.293626     -1.212803     15.863269     -4.090101
 3.342094   96.110078    1.536845    3.232743      6.903234      1.503984     -1.514219      5.733261      9.627740     -1.038674     16.203491     -7.465303
 0.701344   80.053122    3.615815    1.817323      4.191040    -25.263176     -1.202115      3.522299     10.068992     -1.326174     16.208714     -5.534498
 3.349270   92.361799    1.957755    2.560388      3.845726      2.118482     -0.173894      3.182430      9.999272     -1.222776     15.942886     -4.107857
 3.138149   94.741553    1.340821    4.224777      6.456231      1.505892     -0.753797      2.225449      7.131848     -1.136251     16.120621     -4.945181
 1.148961   95.953051    3.268096    3.192209      3.592684      2.360878     -0.379213      5.513207      8.022211     -1.383873     16.387217     -8.073984
 2.706074   94.099760   29.892533    3.195716      7.855521      1.306478     -0.702218      5.636813      9.926567     -1.222493     16.186447     -4.773997
 1.267589   75.800659    7.107421    4.518236     44.711805      2.462473     -0.700677      3.005597      8.464670     -1.285100     15.868746     -0.383314
 0.690242   92.751017    3.436751    3.628280      5.320264     -9.614065     -0.896574      5.707684      8.452013     -1.285458     15.875253     -6.930674
 0.460817   93.117978   11.686777    2.419772      4.625210      1.660269     -0.812745      6.978185      6.558377     -1.559713     16.135953     -4.615274
 3.620705   93.018264    4.116188    4.712749      3.836610      1.863606     -0.094509      6.329432     10.233054     -0.215121     16.235131     -6.002452
 2.710494   96.388471    4.311302    2.484556      4.352062      2.669357     -1.344392      8.783173      8.619413     -1.135629     16.322042     -0.953573
 1.691734   92.700741    6.713178    2.315619      4.009494     20.129746     -1.065425      0.498917      7.782961     -1.192317     16.754653     -3.623543
 1.065180   91.155170    2.821144    4.285065      3.417828      0.969676     -0.458273     10.935427      8.042732     -0.845317     16.338922     -8.925805
 1.681447   91.412429    7.794157    3.250411      4.527353      0.187622     -1.582340      2.970697     10.112996     -1.089803     16.020180     -5.263662
 1.848519   92.871949    3.330472    3.967869      5.376140      2.013196     -0.624269      5.144637     10.122691     -0.568946     16.191779      0.159422
 3.715222   85.522041    5.157475    3.952252      7.758369      1.796953     -0.884068      7.090559      9.435980     -1.258510     16.207798     -6.850023
 0.335586   93.379963    1.745949    3.329794      4.381016      7.863480     -0.950121     -3.388066     10.118525     -1.760195     15.802973     -8.104712
 1.730011   93.384420    2.512110    4.385912      5.240597      2.623090     -0.759623      2.913212      9.961866     -1.135227     15.860341     -3.730751
 0.646003   95.073767    1.768713    3.025836      4.251522      1.820281     -0.817242      6.342546      9.040287     -1.204414     15.802760     -3.459748
 2.240199   94.000231    6.841002    4.400636      4.234768      1.120246     -0.722906      3.128888      8.636966     -1.157319     15.935303     -3.165303
 0.958388   94.130068    9.683941    4.027043      4.189343      2.100681     -0.825681      7.913793      9.071848     -1.254505     17.020420     -4.999255
 1.730405   93.957077    2.833805    2.183971      3.172205     -1.981527     -1.526423      4.771715     10.745396     -1.098505     15.476573     -5.882845
 1.894143   93.325870    4.730558    3.764401      3.567947      2.454126     -1.000849      5.900080      9.479831     -1.169687     15.863165    -10.603358
 0.678313   93.259025    4.056747    2.947150      3.959900      3.550639     -0.415662      0.721089      9.461665     -2.066649     16.278017     -0.656126
 2.004703   91.108629    2.588434    1.410450      3.886584      0.440005     -0.702382      0.617875      6.790923     -0.855354     16.521086     -6.552852
 1.770520   92.500579    5.223228    2.526762      5.134818      2.925823     -0.479676     11.088436      7.292384     -1.225412     15.690202     -8.046853
 0.192364   93.281160    3.896869    4.519345      3.607207      2.449991     -1.694284      4.082709     10.563762     -1.215373     16.128388     -5.507623
 1.517145   92.262544    4.524799    4.771257      4.425708      3.278429     -1.431469      3.733457     10.628282     -1.080415     16.079061     -1.587591
 1.090235   95.091284   26.808361    4.089075      4.254395      1.743702     -1.901128      4.366594      9.470592     -1.127327     15.570035     -7.581968
 2.461053   93.643302    2.885752    2.145657      6.842094      2.170335     -2.204699     -3.757378      6.565129     -1.229497     16.632969     -7.161769
 3.705200   92.243723    3.761903    2.855650      3.804428      2.241050     -1.646778      4.044511      9.537973     -1.223210     15.789972     -6.851476
 1.860016   93.621956    3.454328    3.530063      4.406273      3.760344     -0.811056      6.094650      8.375015     -1.514630     15.726189     -2.155082
 1.157558   95.029463    2.965164    1.760067     10.214802      0.371343     -0.485203      6.014395     11.704965     -1.360811     15.947035     -5.289596
 1.936423   94.037340    4.039129    3.254620      6.011805      0.729986     -1.862041     -1.285026      9.410059     -1.120791     15.969678     -7.559065
 1.782836   93.256678   11.747084    2.563094      4.746830    -20.653091     -1.138448      6.807461     10.145396     -1.422020     15.858976     -6.436061
-0.318446   96.306478    1.042368    2.954109      4.552483      1.122824     -1.513960      2.767675      8.194254     -0.997119     16.850213     -7.643479
 1.481871   102.045671   42.368871    4.362245      4.441110      1.902558     -0.293197      5.412788      8.751907     -1.173469     16.084276     -6.372584
 1.838912   98.492067    7.989699    3.867167      4.762717      5.296462      0.017380      4.377025     10.314149     -1.140150     15.693101     -7.967646
 1.378145   92.679252    7.088089    2.744563      8.386380      0.756912     -1.089238     -1.108162      9.075425     -0.982133     15.938019     -8.657852
 1.504749   93.093283    7.492588    4.072103     22.797992      2.845219     -0.504377      0.320297      6.862461      1.771505     15.741800     -8.819497
 3.091304   88.911905    3.452068    2.697840      4.157526      2.850844      0.507542      1.360144      9.054311     -1.221423     16.604382     -6.384148
 0.074236   92.138659    5.917256    2.102492      4.195969      2.613262     -1.829847     11.680186      8.272958     -1.211896     15.549996     -7.582626
 2.989476   94.129896    4.608390    4.952617      4.855706      2.082197     -0.847421      5.896520     10.184258     -1.245684     16.386203     -7.332121
 0.233603   94.161593    9.472575    4.374423      4.311252      2.933585     -1.683996      2.958051      8.399949     -0.351157     15.431262     -7.002454
 1.137199   83.267367    1.350470    2.990043      7.294406      3.039270     -1.009584      5.857930      8.946668     -1.275731     17.212209     -4.765900
 3.570806   93.535534   29.858522    3.763375      7.559353      2.006998     -0.644385      9.493162      7.973715     -1.333790     15.861831     -2.415701
 1.120367   93.411513    4.705228    4.049166      3.226875     -5.331398     -0.663934      2.329981      9.810491     -1.439319     16.163043     -2.675883
 1.834696   103.935747    1.497501    4.718020     41.675011      1.240494     -2.064975      6.889482     10.342965     -1.280040     16.113314     -4.854349
 1.136813   91.717882    4.026504    2.709521      3.289457      1.619960     -1.070498      5.337593     11.778173     -1.237955     15.751328     -5.809836
 1.729018   93.783601    2.189326    3.875845      4.887976     -3.624198     -1.920529      0.217474      9.153049     -1.231567     14.915750     -4.023544
 0.756725   97.007507   22.767312    4.714916      6.089947      2.866722     -1.378501      4.373205      8.629096     -0.795625     15.841783     -5.561826
 2.274908   90.867928    6.691048    5.030743      3.296475      3.136910     -0.987893      7.571854      8.258134     -1.321949     16.001552     -4.378853
 3.269478   96.582874    4.198379    4.051297      4.267864      0.044026     -0.826493      2.577303      8.642878     -1.255384     16.054130     -5.342954
 1.533452   92.728157    4.378049    4.132906      4.253823      1.851783     -2.084810      7.860036      7.346614     -1.123626     15.900578     -8.938171
 0.701905   91.739912    8.375767    3.931271      3.823601      1.313586     -1.568283      0.906938      9.715425     -1.256840     16.086408     -9.746786
 0.916576   91.957496   39.863488    3.511415      4.772674      1.176526     -1.765903      2.603806      8.187423     -1.115340     16.627729     -3.612468
 1.325228   87.040249    3.292685    2.743035      3.478211      3.093579     -1.281662      6.040537      9.111468     -1.316028     16.164474     -4.969972
 2.615667   89.783832    6.583308    2.092922      6.042424      1.663543     -0.488037      6.668202      9.983319     -1.204399     15.803215     -5.619518
 0.464999   92.855982    8.568434    4.296918      4.412996      1.932351     -0.455722      4.828930     10.295258     -1.079316     16.170750     -6.798342
 1.230332   91.636054    4.035002    3.625171      4.345590      3.367534     -0.218674      7.644922     10.993541     -1.568681     16.095095     -3.094400
 2.108961   -32.589887    3.089140    3.705324      3.337000      0.034000     -1.577509      2.862275      6.608578     -1.131065     15.690548     -5.243068
 2.275926   93.478422    4.777403    2.625987      3.367640    -39.824043     -2.080382      0.820013      8.387213     -1.131823     15.615853     -6.740723
 0.835084   95.302563    2.572769    4.255327      4.961633      0.094197     -1.229561      8.120337      8.863137     -1.066648     15.532408     -8.684259
 0.547663   91.977437    2.730550    2.231515      4.894672      5.412546     -0.450671     -4.596402      9.372282     -1.826779     16.299987     -6.938727
 1.821249   95.155716    1.896573    3.743227      6.477431     -0.975237     -1.080483      5.837382      8.952386     -1.379424     15.759394     -4.851340
 1.786249   93.500686    0.587373    1.781046      7.700452      8.007231     -0.659056      2.478115      5.518061      0.220156     15.848597    -11.268773
 1.079841   93.121333    1.967924    2.300490      4.799752     -0.315344     -1.874498      6.929176      8.252903     -1.185054     15.466044    -11.069128
 0.606300   92.648490    0.744844    3.520461      3.660269      2.187889     -0.342063      8.930119      7.926154     -1.174398     16.013429     -4.130897
 1.860230   -66.042579    3.335764    3.921619      4.304675      3.320573     -1.414581      4.239854     10.502202     -1.100586     16.032541     -3.079775
 2.155764   93.933797    3.715024    1.692943      6.617622      1.874506     -0.728061      3.638833      8.838125     24.128392     15.804927     -6.715321
 1.672944   93.445559    4.062779    3.815117      4.160635      2.486132     -0.835736      4.784584      8.693983     -1.360211     16.339169     -7.580695
 0.240188   93.060530    1.099941    4.800484      5.273896      5.789834     -0.761520      7.148581     10.283001     -1.022348     16.542061     -5.073895
 0.799289   92.956875    4.668120    4.092147      5.429586      1.427132     -1.008570      2.134684      8.824036     -0.943362     15.712390     -6.143490
 1.236128   93.322137    1.278481    4.133110      3.691080      1.090415     -0.320671      3.403511      8.026249     -1.523590     16.260653     -2.854621
 2.062918   92.650578    1.821667    1.967979      4.059316      2.664594     -0.780017      2.414445      7.007601     -1.080698     15.855210     -5.524616
 2.240410   92.759934    4.176651    2.313438      4.237080    156.207844     -1.362416      3.510183      8.301496     -0.779366     16.154662     -1.462473
 2.419145   83.257558    4.212547    1.755862      4.778274     -3.319791     -0.867979      2.696993      9.742831     -1.132777     16.475740     -6.185936
 2.398612   92.868697    1.583134    1.870596      4.759162     -2.812595     -0.506806      7.080045      9.539746     -1.252290     16.327329     -3.442542
 0.959087   95.822530    2.688538    3.028549      3.212265      2.407171     -0.846327      7.279851      9.170689     -1.187383     15.226005     -5.528586
 1.609674   94.461848    2.497588    2.380149      3.533682      1.954895     -0.310558      1.610107      7.461115     -1.486516     16.407547     -6.329483
 2.833888   98.366023    2.525317    3.962604      4.376528      2.728171     -1.170588      0.229454     11.747538     -1.329503     15.420709     -6.502707
 1.427952   97.180068    2.255397    3.802487      5.793487      3.197912     -1.090404      5.693159      7.615137     -1.028596     15.766031     -3.661106
 0.194492   94.217304    2.235646    3.135462      4.678999     -0.355534     -0.403912      7.056918      6.070510     -1.485097     15.332702     -6.525340
 1.466803   -203.608040    4.437328    6.230352      3.325583      1.868130     -1.054141      2.182349      7.853241     -1.345806     15.812004     -8.526109
 3.035070   86.914089   49.951727    3.099600      5.346083      2.610798     -0.879535      6.299106     10.504906     -1.277091     16.394937     -1.715133
 1.852653   80.201874    4.213193    3.371679     18.976260      2.228278     -0.631951      5.558048      6.881657     -1.355520     15.640076     -2.032282
 2.305809   96.367983    2.761074    2.902848      6.301241      1.821444     -1.804676      4.013330      8.772828     -1.533413     16.359854     -6.819628
 1.147387   146.487103   12.576679    6.138683     12.576620      0.886457     -0.040699      9.179734      9.659218     -0.845562     15.317599    -11.422799
 1.518008   93.552054    1.962365    1.172127      4.699970      1.282950     -1.034902      2.474374     10.147439     -1.178219     15.974608     -2.890354
-0.670286   89.137743    4.850311    2.142839      3.742006      5.214133     -2.287319      9.263756      7.826483     -1.114632     17.213028     -5.596268
 0.581023   91.145147    4.243995    2.671408      3.444648      1.720452     -1.068784      4.817573     10.275487     -1.230012     16.384376     -2.691892
 2.175918   93.149388    2.703214    2.892347      6.518116      1.466219     -0.505351      5.644599      9.141685     -1.169074     16.134857     -6.606035
 2.447724   90.778586    5.284425    2.114121      4.800399      1.142546     -0.142871      2.521574      7.776169     -1.237234     15.949172     -3.207278
 0.767381   92.707762    5.179136    5.238741      4.581926      1.578377     -0.493155      5.700430     12.082991     -1.235385     15.354717     -3.364112
 0.184028   91.704053    2.005829    3.982295      5.237557      1.083968     -0.257632      6.279872      8.201879     -0.652858     15.891271     -3.763403
 1.633385   95.439438   3304.086164    4.267667      4.246666      2.101597     -0.135513      2.055176      8.446146     -1.577955     16.927945     -3.144634
 1.477630   92.520789    0.267408    3.084935      4.047464      1.429843     -0.795885      4.685816      8.279586     -1.402138     15.441496     -4.553069
 1.569257   93.034286   17.764283    5.088846      4.665022      1.213841     -1.280823      0.923155      8.777597     -1.206734     15.780970     -6.704183
 2.179099   93.041665   19.241815    2.184309      4.518561      2.534082     -1.115886     10.735961      8.483828     -1.195704     15.578026      0.552904
 0.730976   94.058703    6.183236    3.651835      4.678776      2.358068     -0.609795      0.229555     10.301158     -1.198943     15.310576     -1.213140
 1.003742   92.995595    5.660192    3.572292      4.571237      1.794107     -0.663343      4.184981      9.657297     -1.230505     16.061073     -1.556979
 0.881355   98.132114    4.229973    5.031185      4.847030      2.696024     -0.847269      6.029789      9.169032     -1.198871     14.991693     -4.555074
 0.614463   94.918029    4.511118    4.257058      3.602571      3.540508     -0.716915      4.384856      9.579404     -0.314251     15.022970     -6.314551
 1.017297   93.232131    3.846968    3.984552      4.322265      1.133735     -1.481078      8.359624     10.125053     -0.992005     16.570549     -3.460343
 1.354501   70.909387    4.081523    3.007408      4.323405      2.967593     -1.058182      5.926024      7.203824     -0.977581     15.619128     -4.759897
 2.470197   91.113008    4.647682    4.045868     72.830479      3.149237     -1.312593      6.036698      9.339812     -1.116790     15.406494     -6.432576
 2.961914   93.648637    1.464329    4.280546      7.074005      4.294128     -1.050798      7.546077      8.446332     -1.322096     15.902914     -4.078391
 2.397496   92.564549    4.887724    5.128081      4.711116      2.842652     -0.617071      5.705415      6.544425     -1.062279     16.340834     -6.981196
 3.515479   92.624492    6.938434    1.676865      4.520368     -0.710696     -1.094162      9.794820      9.291300     -1.268662     15.914166     -2.869756
-0.398359   91.158979    2.454040    3.285626      3.799278      5.328076     -0.375057      5.474549      7.280201     -1.977827     15.602442     -4.267925
 0.451420   94.044371    4.932284    2.014000      4.165675      2.232544     -0.266430      3.744842      9.113675     -1.116863     16.757394     -3.781627
 2.812503   93.245068    2.765540    5.373460      6.710773      4.369479     -0.982863      6.823609     10.096477    -12.719306     15.696023     -7.059038
 3.171539   92.720864    2.558328    4.148632      3.322323      2.466573     -2.273814      2.772561      8.241895     -1.164313     15.930865     -6.447327
 0.916149   95.166877    3.282031    4.800406     28.070419      2.172694     -0.261986     11.050870      9.834077     -1.042486     16.834317     -1.363349
-0.008511   92.158148    2.418615    2.977795      4.569481      1.809595     -0.898390     10.184978      9.520376     -1.262412     15.996800     -4.970906
 2.424610   91.762449    5.298885    4.021064      3.280198     -4.347428     -0.684942      1.889116      8.219044     -1.354285     15.199429     -4.216763
 0.709553   89.340624    6.223636    2.286957      4.853110      1.721361     -0.703681      2.866413      6.781786     -1.061073     15.331506     -5.331230
 3.148143   93.881744    5.033996    2.698993      4.505153      3.256522     -0.698240      1.862980      9.506751     -1.097511     16.364307     -4.358050
 2.421440   91.680287   11.134512    2.362711      3.444819      1.827355     -1.184294      7.705347      8.999056     -1.200967     15.330897     -2.570910
 0.361678   94.905761   16.673647    3.421826      4.857148      4.093405     -1.097272      4.340091      8.946171     -1.068235     15.708889     -6.545656
 0.795997   88.407462   33.270906    1.878968      3.663068      5.301381     -1.603326      4.904156      8.480407     -1.382996     16.743269     -4.574468
 0.497252   94.898320    2.850042    2.888365      5.487558      1.403367     -1.768063      1.580454      9.668368     -1.265692     15.997409     -1.015646
 1.236562   94.524496   24.266600    2.477839      4.140721      3.809552     -0.649868      8.862168      8.562935     -1.721522     16.735954     -6.367384
 3.262614   93.151870    3.803171    3.232971      4.684165      2.570653     -2.050126      6.688950      9.246298     -1.006963     16.694566     -6.463144
 1.385083   93.747907   12.572203    5.054226      4.093851      1.464185     -1.467367     10.164119     10.152069      2.568967     15.397041     -1.870458
 1.107657   95.244336    3.704014    5.003421      3.794140      1.746990     -0.963961      4.382878      8.767301     -1.132905     14.275386     -5.631729
 1.196428   94.782225    3.942669    4.794015      6.088674      2.869986     -1.931662      6.485977      7.804175     -1.227805     15.898260      0.656776
 2.476862   92.799194    3.581878    2.386697      3.326813      3.544262     -1.108704      7.117166      8.304003     -1.293621     15.847433     -1.955357
 0.934264   89.245277    6.470896    3.714573      4.554295     -0.217941     -1.752042      2.206754      7.808889     -1.029120     15.783965     -7.710393
 2.977367   89.533620   16.370253    4.176503      4.010552      2.948128     -0.461196      5.852865      9.966901     -1.217069     16.200240     -4.261677
 3.101311   92.746076    5.765574    2.955534      5.612178      3.245736     -0.424453      6.543215      8.721855     -1.111360     15.307857     -5.199025
 2.284009   98.793950    5.479593    2.663152      3.640205      4.182323     -1.770921      4.362631      7.895970     -0.276683     15.912610     -7.602475
 1.644890   99.346987    3.173923    2.497995      6.039585      1.698253     -1.219552      6.394359      8.635636     -1.254222     15.909768     -0.089173
 0.519775   92.977490    4.788409    4.234152      5.702105      2.155032     -0.988888      8.858522      8.662159     -0.810545     14.926229     -3.304908
 2.087817   91.966219   61.208370    4.127501      9.194011      3.724364     -0.482931      3.991121     11.237235     -1.237500     15.658335     -3.855907
 2.040960   115.108409    3.328867    3.389951      5.402592      3.458398     -0.986397      7.943524      8.284062     -1.160578     15.970077     -1.705505
-0.861252   88.401159    2.935882    4.212953      3.972502      2.455032     -1.372639      7.157841     10.276808     -1.199827     15.973027     -1.108067
 2.092800   93.092567    3.364455    4.319050      3.745613      3.009445     -1.923116      1.236703     12.217189     -1.064172     16.139287     -5.707063
 1.089978   93.282706   44.590269    3.254360      4.184860      0.492799     -1.018651      7.161312      9.705352     -1.211141     16.209757     -2.396368
 3.769584   91.909720    3.139876    1.923451      4.413296      2.461662     -0.772198     11.664424      8.942195     -1.002418     14.672101     -3.329394
 1.710391   92.538342    3.408744    4.460124      4.347165     -1.884560     -1.272654     13.815330      8.799189     -0.774152     15.941061     -4.326611
 1.108376   89.776913    4.365198    1.843012      5.664494     -0.040701     -0.748186      5.324190      8.932387     -1.245820     16.189007     -1.338324
 2.381854   92.903007    3.021053    3.641953      4.904637     -9.622240     -0.491428      0.506987      9.694119     -1.354793     15.863522     -3.740731
 0.427410   95.098898    6.193642    3.336206      4.523518      2.508288     -0.755284      7.107673      8.824807     -1.232534     16.185552     -5.031952
 1.198941   91.503794    6.417467    3.240801      3.829012      2.298599     -1.463366      6.912001     10.237749     -1.239009     17.053424      2.625840
 1.423903   91.493355   29.497636    3.519600      8.136831    -59.112689     -1.562997      5.663666      8.270095     -1.564747     15.604582     -5.253525
 1.714061   93.303322    1.312983    5.649552      3.827256      2.109318     -1.368358      3.216786      8.891405     -1.413118     16.031649     -9.584481
 0.998940   93.314062    4.401244    4.991223      4.719503      0.931794     -2.161539      8.040398      8.970668     -1.280013     16.104889     -6.235294
 2.288342   95.014828   113.877674    3.891147      8.013781      1.595890     -1.653119      0.441673      9.212477     -0.200579     16.310259     -5.997934
 1.703663   92.468099    9.684490    2.241184      4.916578      0.807000     -0.800817      6.057944      9.253390     -1.332829     15.859062     -7.156066
 2.912130   95.818242   27.911730    1.959400      3.954555      1.745161     -0.960100     -2.580677      9.946271     -1.572756     16.229621     -1.391542
 0.718576   97.140386    8.519359    3.549548      4.847627      2.410062     -1.443961      5.385536      9.803447     -1.384570     14.976980     -5.917206
 2.295106   93.875538    1.450898    3.671652      3.802414      3.282472     -1.750458      5.687723      9.955367     -1.245320     15.943703     -3.104587
 1.084931   84.107246    3.563568    3.254885      4.327095      2.126440     -1.681538      4.645321      6.627620     -1.098681     15.635520     -3.962673
 3.463900   91.677965    3.537415    4.338300      5.534522      2.834510     -1.754045      3.755024      9.115838     -1.122056     15.759813     -2.504241
 2.404583   63.106480    2.930421    2.041320      4.770515      2.800526     -1.362869      9.046710      8.218304     -1.255381     16.405961     -5.560837
 1.604451   92.470578   21.913142    4.367751      4.596534      4.322313     -0.967603      3.605358      7.841025     -1.371036     16.748113     -2.632180
 1.170495   93.658051    8.798222    3.202089      6.024510     -0.637145     -1.369138     11.803718      8.990737      0.865977     15.194106     -0.390774
 1.334925   92.205400   12.865207    2.928825      3.022981      9.099908     -0.788718      5.057470      8.626617     -1.217793     16.411831     -7.769629
 0.118328   93.656400    5.977286    4.443369      6.540236      2.598769     -0.575103      7.408008      8.597055     -1.132447     14.694637     -2.534298
 0.398240   92.709462    1.046988    3.046587      9.942594      7.598063     -1.638770      4.727857     10.950703     -1.137337     16.415908     -9.594110
 0.948751   79.533978    3.890088    3.337423      3.692802      2.052816     -1.286995      4.111221      5.867597     -0.907840     15.879036     -7.715539
 1.601056   95.080808    1.795582    3.538575      4.981934      1.030206     -1.434428      6.740237      8.053583     -1.280523     15.787565     -1.953937
 0.170004   92.370384   129.079087    3.920431      4.269221      1.805478     -0.311265      8.869410      9.570933     -1.197425     16.651011     -3.345908
 2.033484   92.710539   10.344431    2.914527      9.000587      1.401080     -0.722739      3.932644      9.786324     -1.148583     16.300893     -4.258119
 2.921143   93.394776    5.172742    4.979883      5.048152      1.282065     -0.249977      4.204805      8.684448     -1.372796     16.579423     -0.720722
 1.162612   92.187971    4.021992    4.198553      6.998996      1.702036     -0.420727      2.145344      9.538432     -1.269977     15.729217     -2.837963
 0.422406   74.239118    1.420309    1.983047      4.301885     -4.142237     -0.868215      6.041694      8.851015     -1.223064     16.058126     -3.459934
 1.312708   107.613409    3.929539    3.271348      6.041428      0.528047     -0.653083      2.297849     10.198455     -1.198868     16.441894     -6.708024
 1.664706   89.874707    3.439035    2.316108      4.270131      2.036634     -0.878821      8.209110     10.160078     -1.298021     15.928025     -5.571850
 1.233953   95.717598    3.365392    5.529685      4.759250    736.874463     -1.265111      3.395597      7.987867     -1.120187     16.755150     -6.493025
 1.935766   85.529778    2.403367    2.552703      3.588472      2.369702     -0.644144     -0.620116      9.950098     -1.566972     16.593357     -7.729919
 0.833229   103.393208   27.887235    3.055115      5.281629      2.528218     -0.279621      4.765410     10.083317     -1.366281     16.444690     -2.468512
 1.894976   90.912568    3.758152    3.408984      5.078684      3.138464     -0.872165      5.061373      8.491370     -1.315848     16.337847    -12.180307
 0.670885   93.670576   13.863797    6.926066      4.583639      0.021833     -0.869202      0.753656      9.481510     -1.194267     16.239224     -5.532513
 2.239957   91.774311    4.934325    2.926740      4.282741      2.379099     -1.278271     -1.006395      9.228121     -1.580314     16.003943     -6.582664
 0.817169   92.668452    4.304790    3.636051      3.901930      1.214048     -0.423383      3.551990      8.080716     -1.377658     15.778902     -6.312688
 1.254815   95.575977    5.314343    3.047165      5.694895      2.147469      0.269365      1.641844      7.493883     -0.878334     15.551441     -5.107420
