4.82485  7.737646  11.0136  18.0694  3.876736
3.82673  7.325484  15.1953  12.0129  3.644682
3.74117  -0.330659  14.9466  18.0057  3.839066
4.19871  1.556168  13.1827  13.2373  3.167831
6.56499  5.624559  12.8951  17.543  4.614971
6.06048  3.167824  12.8736  5.94952  3.852101
1.50766  3.145153  15.531  16.8227  3.684528
4.45916  6.528309  11.4676  5.03065  4.915156
5.44989  6.383642  7.48697  7.74387  3.974822
2.11181  8.933288  13.4278  17.6243  3.330355
4.12157  5.553340  13.7496  12.0073  4.075871
3.87637  7.081940  11.653  16.0754  3.102278
3.16484  2.888413  9.82345  11.0081  3.403477
5.10109  0.252672  11.1554  12.5034  3.524225
3.86611  9.129850  8.53843  15.0084  4.045975
3.29407  5.426281  7.8043  9.01771  4.931931
-0.090735  8.071559  4.65286  8.50405  3.376447
6.06096  6.286493  12.4465  13.3221  4.084514
1.96324  3.575005  6.32577  12.4861  3.360658
6.51118  1.584333  15.5  8.20976  4.553744
5.71984  3.561196  12.2531  -0.798609  5.437494
2.63799  10.723401  10.5268  7.34608  4.071643
4.7551  6.346333  13.7629  15.1345  4.636722
1.17321  5.560796  14.3052  11.9361  4.088890
4.37646  7.715526  14.9741  16.039  3.083691
8.25532  2.121787  8.47025  14.5536  4.150988
1.97955  5.043149  11.673  8.32078  4.397968
0.651772  -0.954267  11.1147  6.67904  3.712895
7.06201  4.715520  7.35265  11.5861  2.531400
7.26466  4.170851  12.307  17.7917  4.065378
4.85969  2.053581  11.7878  6.01269  4.061579
4.46102  1.770226  7.57933  16.2031  3.925375
3.54506  7.782130  13.3417  14.9062  4.331834
6.50312  8.010765  12.6719  1.73551  3.874662
0.487807  5.858504  16.1147  12.6268  3.175048
6.60657  4.315916  19.338  4.13122  3.746693
5.05265  12.446872  12.1292  10.8247  4.111378
4.31196  8.141130  7.93492  7.79216  4.678011
6.15288  9.919915  8.57707  14.3725  3.630640
2.18063  0.386582  13.8582  26.3152  4.105389
4.81222  3.470419  10.2963  10.7631  4.285492
3.54187  3.492488  11.1248  17.1902  3.663004
3.17616  10.764628  9.74819  13.2315  3.458689
5.70561  4.090784  7.18951  13.9627  3.722647
5.73681  7.391373  10.7112  11.0553  4.172900
2.35112  2.716616  12.2843  5.52164  5.106401
6.34445  3.797324  12.2413  6.91412  3.288275
2.79226  0.093494  6.14464  15.9813  3.476557
4.94499  7.341608  14.215  8.6671  4.751214
5.0036  2.425061  10.858  5.54092  4.323046
1.58835  0.372182  3.64205  4.07984  3.745688
8.54489  9.004971  14.777  7.17408  4.790625
4.02616  4.180584  7.59871  23.6125  4.120685
8.43138  1.823024  9.14099  13.4348  4.106201
3.8865  6.821329  15.8062  14.7194  3.755710
3.88787  4.427034  17.9917  10.5814  3.865535
4.70816  6.285194  13.6149  10.7676  3.928785
1.65517  5.617822  10.1911  5.67346  3.260442
2.37733  4.681319  9.90321  11.9917  4.527982
4.0378  4.115680  17.7078  14.3365  3.918141
4.6097  10.204531  10.1828  13.6573  3.344856
1.39815  5.756929  13.5433  12.2454  4.136174
2.51868  9.157378  8.38802  4.32195  4.441109
2.78125  1.683303  11.8869  14.6996  4.298415
6.41389  10.264664  11.6245  9.17359  4.109982
7.12524  4.810655  15.7043  8.13462  4.030278
2.81826  5.655803  14.0673  17.1257  4.075122
6.10911  5.364401  14.4554  4.13792  3.721439
4.27886  7.169616  8.15854  11.168  4.729131
3.79768  7.288016  11.8691  10.4414  4.276394
2.97225  3.073302  8.80387  24.9316  2.978047
3.57519  8.221916  15.2353  10.122  3.179647
6.04892  7.757788  13.7966  15.9329  4.528074
3.58624  6.029189  14.6255  6.82162  4.336704
5.62363  -0.202830  12.7334  11.3773  4.023971
4.45335  6.612396  7.18944  8.50994  5.041701
8.19942  6.534090  11.5888  5.53995  3.468731
2.77452  3.669709  14.2723  5.46514  3.840887
3.51076  -0.739684  14.9801  21.5292  3.993431
5.30983  10.599897  10.278  14.0151  4.550285
5.03327  3.795267  13.2212  15.0302  4.157171
5.20704  5.051997  13.8498  10.0814  4.204955
1.80532  0.835295  11.513  6.85032  4.361984
2.95369  5.797901  18.6371  -2.58928  4.144357
4.51619  9.533692  10.424  6.27294  3.663519
6.41384  13.356728  15.4874  9.49778  3.770048
4.93142  11.496829  13.337  7.87414  4.747598
9.66599  5.591155  13.2547  7.06356  3.373343
4.99107  5.257594  15.5661  -0.961004  3.801802
3.10954  13.068015  10.428  8.73414  3.971239
9.68983  9.032907  8.82566  7.84259  3.454714
3.67953  5.603416  15.2952  16.792  3.892366
3.44956  5.976198  12.7103  7.42527  3.694712
3.99872  6.686255  8.11793  14.7525  2.890079
2.37106  8.776483  12.7754  -0.772866  3.924684
3.82423  6.076515  14.1394  27.279  3.917568
3.86981  9.018565  11.6974  1.61161  4.537734
2.89452  5.613053  13.6448  7.4611  4.079852
3.82247  8.361569  14.7097  8.63157  3.801745
5.54316  9.371452  18.6465  10.9474  4.427404
3.20216  4.606931  18.4347  9.1585  3.688717
4.58074  6.238037  11.2401  6.31355  3.347268
6.24064  4.284123  14.5852  15.6804  4.630071
5.64425  5.214032  12.1264  4.2113  4.203052
3.67517  1.552844  13.3586  23.2927  4.260144
3.98588  5.421804  9.15044  6.40469  3.526384
6.35608  11.329523  12.4052  9.96229  4.104196
4.62383  5.737215  11.15  7.74471  4.075362
3.61825  6.489784  12.011  2.65647  3.390634
1.1147  1.116679  12.7281  7.03315  3.494117
1.47805  6.313868  13.1185  12.596  4.174959
1.18004  6.853679  8.79119  12.2341  4.017066
4.06793  9.053298  11.5033  -5.12897  4.264645
4.22375  1.650127  14.161  5.6423  4.264621
3.88323  12.270087  11.8657  14.4655  3.614371
5.38052  9.440220  11.5452  8.1563  3.653498
4.33864  8.683010  13.7023  24.5494  4.175633
3.8498  8.571650  13.3076  1.97398  3.562396
3.63973  7.063238  13.0742  15.5809  4.418533
5.02254  9.565537  11.4147  -1.656  4.240548
3.69116  9.035839  17.6277  13.2315  3.689918
4.47746  5.838116  13.9523  13.1813  3.024467
0.074079  10.284647  14.4217  6.27998  3.729526
3.89871  9.288466  9.10422  10.0207  2.976712
5.13842  8.772878  9.78085  18.7728  4.638407
5.61669  8.385675  10.5882  13.587  4.902758
2.92523  0.735765  15.8985  6.35075  4.536219
2.95289  4.288916  13.8109  9.30224  4.933416
5.27731  13.321888  11.6871  9.01618  4.026402
2.66201  6.987271  13.7134  10.1725  3.277106
4.15664  5.684166  13.111  9.3189  4.317653
6.93026  10.417824  9.67608  13.7223  3.716282
4.46574  3.403518  9.92648  8.60066  3.139691
1.5474  10.390779  14.1246  10.9721  3.327982
2.0553  13.290804  13.1459  13.5303  4.158355
1.07217  0.646851  7.34451  20.3117  3.370352
5.69843  7.238311  14.3884  18.766  3.783860
1.05086  9.199620  16.3748  15.2178  4.238224
5.63366  13.893941  9.43207  2.41436  3.212045
2.41311  0.963464  10.9895  12.6263  3.819783
3.32701  5.531096  9.00319  7.94732  4.261610
2.18315  2.543035  15.5926  14.5409  2.522805
4.54383  4.597444  15.104  20.4792  3.338039
4.13088  5.546877  18.2705  11.7056  4.708069
9.2222  11.678062  12.7295  5.06045  4.318030
-1.47515  11.438806  9.47285  14.0441  4.271664
4.16678  5.052518  17.6914  10.3353  3.293275
4.82754  6.143085  8.27404  -2.85065  3.944077
4.28574  10.420422  13.8782  13.489  4.388670
3.73502  7.865454  6.78648  11.176  3.490870
0.306323  9.010487  13.7469  11.2205  4.048663
7.2044  2.853890  10.5288  0.77508  3.877012
4.84804  9.966211  5.26877  11.3271  3.990211
1.18607  7.661865  7.26076  12.3389  3.834084
6.31124  13.050063  8.5262  1.80167  3.570037
2.70138  6.435558  9.96146  13.705  3.791636
9.213  7.784967  15.5387  18.5267  4.530256
3.78425  7.408503  7.17555  12.0568  4.437979
4.06355  6.863222  11.4051  14.1416  3.560345
3.46621  12.010212  8.80231  -3.91941  4.048955
5.28964  3.388004  13.5355  7.62576  4.294387
3.69539  5.078100  10.7322  16.5555  3.700575
5.43972  8.759629  11.0452  18.1338  3.759803
3.88806  9.468520  13.9235  7.54743  3.731469
2.74697  4.489215  12.0864  7.80584  3.502065
3.44679  5.497605  11.4958  17.4116  3.879277
4.04606  6.339575  12.0207  20.0193  3.785294
5.37169  9.634003  13.0121  18.4031  4.561723
3.81073  -2.182540  11.2992  9.2339  4.965051
3.97354  -0.415937  13.8469  16.4068  4.696785
3.63041  3.219994  15.1285  18.7286  3.709481
4.76037  10.027774  12.8938  9.65305  4.413981
1.33254  4.040222  10.3502  13.5372  4.077903
0.627519  5.440943  12.8153  14.6137  4.340593
1.44658  6.883870  8.72055  5.73156  3.480349
6.66705  2.855375  11.6346  13.0369  4.187376
1.44337  5.671230  10.445  17.3197  4.020730
4.30563  0.717347  10.0885  17.8682  3.365930
5.11691  0.128901  8.13343  5.73186  3.904393
4.51629  8.159449  13.4226  9.54898  3.395341
3.17049  -0.562622  15.1125  3.86759  3.898352
3.03603  13.288548  7.69371  12.1846  4.777094
5.97326  5.564489  9.64616  4.15037  3.985235
6.391  1.102356  6.16924  9.61987  3.835018
3.14364  4.924067  11.0289  12.5402  3.715927
0.367736  5.201306  16.1825  9.47317  4.560417
3.62554  13.487801  8.45226  13.8044  4.029151
5.76364  4.201088  13.28  17.9376  3.956160
4.08429  4.201310  12.3058  14.7879  4.030590
3.71335  7.372486  9.93889  14.8742  4.281903
4.72202  5.286735  13.6561  7.59843  3.494116
6.96067  5.237914  7.48615  4.57198  3.984693
3.64314  8.149134  14.7437  11.0004  3.654941
2.95323  9.713946  14.4461  3.80839  4.008147
4.85794  5.818390  12.6518  8.07384  4.024238
3.42176  -1.236558  8.73799  15.0257  4.499554
0.570881  6.664532  11.9362  3.16257  4.459550
5.24109  6.321847  7.78761  20.8222  3.793915
2.26935  4.866493  7.72758  5.48073  4.331799
2.12318  11.691022  9.89277  10.9197  3.811541
3.12314  3.971016  15.7287  7.86788  4.130717
2.94024  5.391376  13.6105  6.9669  4.456709
2.84509  8.137994  5.97092  18.2526  3.914253
4.35778  13.632090  8.97351  13.8953  3.896518
3.09414  3.547052  7.90157  13.1511  4.775432
5.90166  5.942523  17.8803  10.4718  3.335617
4.09446  7.090736  10.5949  24.5729  4.711639
3.704  -0.238618  15.5517  9.94282  4.223718
1.73515  2.378799  15.4338  2.30466  3.835262
3.72069  4.378414  13.0543  3.02539  3.652755
4.57904  8.165055  14.6734  6.84935  4.732038
4.55578  10.967152  9.95614  17.1076  4.035984
6.16425  2.673482  15.0479  14.1064  4.139278
3.23643  10.741879  11.898  3.02481  5.086150
4.11625  5.105549  13.7331  11.5763  4.690238
4.94197  3.011852  12.5564  10.1549  4.125396
6.01582  1.800758  13.1282  3.44166  3.337006
3.55725  2.920139  15.3079  16.1612  4.045090
2.67128  7.582355  7.63909  15.8352  3.137476
4.02009  4.320031  12.9158  7.20779  4.345464
5.88089  -2.239649  10.4511  12.2363  4.997895
6.38081  5.961624  13.2703  11.7193  3.014877
5.84036  0.969276  15.0513  4.05201  3.085470
3.56136  10.246462  17.2713  6.89926  4.173139
4.82975  6.926741  15.3569  19.661  4.083440
6.48705  6.822029  6.32356  13.569  3.582322
1.99761  8.881053  14.5682  6.39491  3.872607
2.81634  5.903461  13.4397  16.8489  4.243603
3.08744  5.601026  11.0051  5.54227  4.651483
4.55166  7.311855  11.4187  17.8704  3.233366
2.73719  10.681239  11.0155  1.20912  3.606934
4.10891  3.444440  12.7341  18.6131  4.160076
6.07163  9.363364  14.658  9.94918  3.812596
-1.11211  4.387711  10.8783  -2.18179  4.581105
2.92046  13.301834  10.1021  15.6704  4.175218
5.17401  6.860224  13.8934  21.5204  4.180049
3.85259  10.023876  9.68239  13.5163  3.913367
3.49034  2.809276  13.7239  13.2213  3.816792
2.46116  9.513498  19.063  12.6425  4.158408
3.78857  2.122602  13.8214  13.9477  5.088707
4.04586  6.148930  11.0656  5.33614  3.902910
1.54776  6.648978  12.5988  15.8189  4.157135
5.19512  8.819890  9.45121  1.79123  3.180628
3.77749  9.404084  16.7005  11.9681  3.130391
6.42049  5.872196  10.9368  19.0066  4.913090
6.75564  13.695757  11.6014  13.1945  3.443059
6.94756  9.175438  9.80557  10.7997  4.102512
3.42378  2.137020  8.56048  20.292  4.664902
5.79827  8.586813  7.84996  8.32256  3.862443
4.20853  9.766184  13.6238  4.54629  3.799530
2.85498  6.990367  6.22474  1.54373  4.072592
2.86625  5.713409  13.5745  12.8703  3.267850
7.6728  7.851023  12.7887  14.9465  3.716801
4.44846  3.288798  11.1543  9.07832  3.921574
1.58163  7.185150  19.83  9.27745  3.869096
6.62673  6.611760  10.6193  18.4628  4.716206
1.76329  5.106486  11.1993  15.3682  4.346940
4.25771  5.729981  7.95939  11.3763  3.588730
0.569391  9.176555  11.2774  5.91685  4.134187
5.53082  7.671339  10.2185  3.20363  4.207095
6.76727  6.740877  12.362  18.593  4.059207
2.68739  6.145095  13.5725  4.67588  4.112932
5.34335  3.330965  16.3744  4.62361  3.255285
3.9745  10.994502  11.4467  14.3806  3.129815
4.56355  7.003646  11.1681  10.0126  3.404826
3.98776  -2.083745  10.9157  12.0224  4.427598
6.60383  3.726415  16.1148  19.0373  3.646550
3.6857  -0.472533  11.0434  6.96663  4.257018
4.63575  10.106204  3.00656  10.6993  3.799168
5.68877  4.298790  10.6521  6.40898  3.471622
4.65779  2.601549  7.93419  2.63009  4.216995
2.48898  4.849090  13.256  1.80202  4.302662
7.45652  8.576735  15.4653  12.0664  3.787584
3.68689  2.725504  9.66358  13.6156  3.202687
2.99601  10.276948  9.30954  17.2302  4.513517
5.33696  3.870218  15.0651  15.0534  4.091691
2.48359  7.332301  10.3579  22.0943  3.861697
4.67038  5.249740  8.77814  8.32737  5.594558
4.23568  6.462797  11.1458  9.11499  4.696012
4.49348  6.337755  6.31067  9.96836  3.982540
4.06195  11.682379  7.15884  8.42925  4.087915
4.70287  7.557885  10.7494  10.2386  3.685580
2.52637  3.240483  16.215  18.4766  5.171791
4.67632  5.902603  13.0492  15.9249  3.396565
2.06377  7.602144  9.47403  7.5955  4.970597
1.60376  2.636039  17.8651  0.204636  3.682718
3.22437  3.204130  10.3151  2.246  4.053182
3.79601  7.482974  12.7712  9.68501  3.490448
4.97198  12.005094  9.33182  13.0771  4.027898
0.791491  8.987474  11.9517  9.46641  4.485580
3.90612  3.303818  9.77663  11.3446  4.783211
2.7925  6.955419  6.79551  12.3373  4.891861
4.73738  6.061754  15.3388  14.1166  3.806755
3.89028  -0.414869  14.6657  5.48611  4.648152
3.18132  2.123422  15.1083  2.45704  3.313395
1.1268  7.198630  10.3713  16.0842  3.667544
2.70738  8.729885  15.9322  11.4342  4.197036
5.42651  5.190822  10.2714  15.0014  4.434280
6.09501  1.949092  10.9139  4.95195  4.550823
2.90574  4.331549  12.388  14.7031  3.261838
5.8174  7.733460  13.5778  6.39121  4.228557
2.58737  14.920605  10.6957  10.2425  3.978039
1.74987  2.943007  13.9467  11.8658  3.724378
2.64496  7.212651  10.5526  6.52197  3.595959
3.81748  9.841139  13.556  14.0973  3.912151
5.35599  6.442123  11.9904  26.1201  4.391472
3.76932  5.658393  11.2763  20.2955  4.219434
3.41624  1.499152  15.1056  4.68374  4.315091
2.93601  4.658844  12.9363  13.4244  3.074706
3.73413  10.252169  11.2852  13.6538  3.347851
3.21179  7.988027  11.1886  9.21429  4.301010
4.51164  -0.118314  12.1993  1.54758  4.028405
3.95275  5.465048  7.29949  13.3769  4.210593
3.20955  1.445080  12.2065  11.0482  4.031609
2.05122  6.548331  8.39453  12.2901  4.960413
4.62428  6.579542  8.98926  14.1765  3.518990
7.18579  6.496454  11.373  13.1879  4.114567
4.0598  7.314555  15.1974  11.1448  3.961091
4.29538  7.927941  14.88  18.9316  3.981423
3.40569  8.162630  17.6501  7.79597  3.721455
4.4658  4.824187  12.6536  20.1656  4.081916
5.16196  10.581019  13.1977  14.7678  4.777991
6.85676  5.769786  11.649  14.9153  3.884180
-0.127874  7.074379  14.2217  11.9091  3.516879
4.86669  5.333432  13.3221  13.1336  3.781023
6.10773  3.516286  8.91081  8.80646  4.474461
6.49565  4.174328  10.2041  1.91234  2.446805
2.94854  9.480899  12.3729  6.68263  4.080000
5.57503  5.324142  11.2215  17.0478  4.661345
3.55519  6.578112  14.2699  12.3445  5.055609
1.67338  8.392434  13.0288  7.548  3.887950
1.73954  5.877043  14.8149  11.2443  3.910171
2.0825  9.718038  9.34526  8.80032  4.318365
3.18497  6.918438  9.1044  1.18036  3.968964
4.41558  1.247611  15.4954  13.3873  4.008095
1.60313  5.014862  12.7176  5.14183  4.287377
3.24339  10.635645  17.6484  16.6822  3.870880
5.85513  5.308652  10.4737  17.1544  4.211060
6.42064  7.412705  16.122  11.9734  3.827836
3.59761  7.288830  11.7695  8.26326  3.236034
6.15723  10.832127  10.9635  11.2755  3.926750
5.69715  2.687942  10.4649  13.3925  4.435957
2.34709  7.281990  12.5558  16.4831  4.672445
4.27836  7.212197  14.0503  9.46848  3.883904
3.18712  8.196990  13.4851  7.90202  5.205745
1.48631  1.092861  12.1685  7.69157  3.862392
3.33147  10.279597  17.2884  11.6138  3.909003
5.69946  0.763641  9.9382  13.9883  3.576977
4.22966  8.833476  7.5621  9.03475  4.114011
2.06951  7.312709  9.10876  14.3911  3.144453
4.92066  8.406753  12.3921  0.86399  3.887650
5.32416  6.782627  13.4232  7.02991  4.852608
3.28044  7.692846  11.0087  11.2872  4.441514
4.00269  7.556412  14.2396  3.60496  3.543289
-1.22182  7.660598  15.0378  1.54072  4.330913
2.20088  3.713575  12.9072  14.1558  4.141991
2.94095  2.720747  11.364  11.3176  4.668803
5.56776  10.388704  16.2018  17.6021  4.258603
6.24518  2.640117  9.39302  14.7062  3.586072
4.71211  5.770171  12.9599  5.16212  3.945062
3.88897  5.096392  9.1786  10.5567  4.986287
1.26772  5.176950  9.42652  9.30402  3.839638
1.78504  10.969140  17.5376  16.5428  4.146302
7.57454  8.142614  12.1681  10.9124  3.665050
2.35534  5.125498  15.247  8.45939  4.299955
6.00994  9.336210  14.5501  10.5309  4.229505
4.71356  9.142782  11.6668  9.74018  3.595354
4.59732  5.830089  11.8794  18.2474  3.760429
10.1249  2.912742  11.2461  21.9416  4.216043
4.50478  2.841242  11.0586  9.61516  3.859828
4.31295  10.186183  12.5251  9.75911  3.897999
4.209  9.204371  8.12406  19.3431  3.765455
4.48148  7.565460  9.73078  -3.88119  4.516407
5.3191  6.075477  6.93851  19.1583  3.410573
4.08247  4.305612  10.743  12.0022  4.092072
7.21427  6.500753  7.12951  10.3336  3.383885
4.39609  1.388739  7.77138  4.83417  4.118431
6.16082  0.948512  11.6999  20.8487  3.095845
4.94754  3.814139  14.0245  6.31055  4.043790
1.96946  9.858776  13.3836  7.61836  3.454704
4.58863  8.785929  9.61096  13.4418  5.291182
3.21887  10.572221  5.01696  13.1666  4.069772
4.87218  -0.040834  14.5438  -5.14595  4.428557
5.66918  9.659944  14.7493  5.28032  3.920104
2.32844  12.642161  9.59179  10.3286  4.561635
1.64081  5.416540  9.5947  13.0416  4.204109
2.19707  -1.011167  12.7887  14.9461  2.977053
5.07403  -3.167695  10.1729  10.5204  3.593995
4.41376  -1.010251  13.3623  17.8449  4.722762
1.6791  5.014784  7.62673  6.63489  4.406342
4.17765  8.284690  10.0718  12.1935  3.387639
5.75041  2.675740  19.3694  10.2487  4.332638
3.46029  -2.926219  14.1351  11.703  3.928138
4.96197  0.928501  12.0245  14.692  3.335748
4.68088  6.280046  12.0335  12.2603  3.779647
1.54659  8.510729  8.68142  2.62548  3.559716
2.87719  6.180762  7.49686  14.4222  3.166523
3.45625  6.697034  12.9277  17.4636  3.205877
3.65818  8.564445  9.9136  9.54982  4.450501
5.59166  4.463176  15.3095  23.4524  4.359335
3.11717  6.527096  13.2511  4.21175  4.234044
5.26497  -2.349035  8.8899  10.152  4.287355
3.46866  11.672379  15.8085  11.0416  4.291855
-0.038677  7.646121  16.4807  -0.027908  3.695875
3.58487  3.643061  11.8878  9.82112  3.688365
3.5376  -1.634846  16.0413  19.2323  3.812056
4.6604  6.038105  13.4728  9.75877  4.372347
5.05612  1.698211  12.6317  3.03393  4.895312
5.49098  4.505394  9.06306  5.4945  4.139974
2.79795  2.895846  11.2994  6.99438  4.155537
2.8328  5.450914  9.27177  15.7694  4.575406
3.52623  7.491368  10.8965  7.63348  3.157458
2.99937  7.892731  13.5859  16.3593  3.188819
3.6225  6.999108  11.9032  0.977893  4.821370
2.08986  11.701219  16.6114  13.8343  4.715371
4.68795  5.679816  14.7931  16.4809  3.696590
4.34111  10.944903  14.2721  7.66188  3.850718
3.8637  1.568217  11.3221  15.8836  4.368389
4.19498  -1.180142  16.9437  6.37873  3.544004
6.53517  6.028576  8.38876  16.5216  4.184026
2.16678  2.495087  12.0434  10.1535  3.747841
3.02147  3.650677  9.0428  14.503  3.670528
6.07397  8.077089  11.4721  5.35836  3.974871
3.26195  5.687467  11.6032  6.79335  4.213619
3.87468  13.293815  13.3081  8.19351  3.572783
2.84056  6.871448  15.2349  10.9533  4.510185
2.35652  6.322048  18.4348  6.00714  4.341719
6.25815  6.693285  12.5535  15.0114  4.086498
3.81411  4.109572  15.1488  21.4362  4.325789
3.14589  5.430883  11.4958  3.08167  3.527034
8.04246  8.176816  11.0031  10.4208  4.956267
5.64648  0.304776  10.1736  3.85876  3.699356
4.71281  5.023552  11.1637  12.3326  4.310267
6.46919  3.701810  12.9683  14.9267  3.793365
3.07265  9.306226  19.7854  16.9559  4.383371
3.92025  7.600686  7.88954  18.2255  3.901957
4.49192  6.811162  9.96737  8.36456  4.143701
3.57396  6.014296  13.3682  7.80116  4.314403
6.95633  1.691282  10.2241  9.22941  5.462436
4.04484  9.998062  13.7721  8.92586  3.905981
3.06393  10.042414  10.5502  -0.157474  2.952138
4.8765  5.864512  13.3977  -0.51061  4.305111
4.24985  9.934553  14.6403  4.93395  4.701378
1.19402  7.253585  12.1217  13.0233  4.052954
3.1907  3.437172  11.1583  4.15448  3.353644
3.42503  3.995213  11.5086  14.7526  3.536108
2.99497  4.673986  10.6131  5.84638  3.161547
1.63305  5.564531  12.237  16.1241  4.620507
4.19855  -0.301372  8.87515  13.4431  4.272292
6.063  0.465438  14.4934  7.79109  3.479628
5.52367  11.813661  9.95316  11.0182  4.443464
3.40256  6.854659  14.3461  12.6095  4.647778
4.19022  6.712758  17.3091  19.3511  3.945297
5.10386  2.908982  10.42  5.77418  3.200161
2.62769  7.151462  8.16657  9.44117  3.921084
6.67893  3.605859  13.149  22.0613  3.309141
8.52648  0.691416  11.5532  12.5657  4.340295
4.79413  7.178279  12.3935  11.3567  4.125046
6.07844  4.954389  12.0349  18.4369  3.971972
6.00532  1.219520  13.6251  20.2474  4.201147
4.51767  -0.786323  9.08379  12.3513  4.146896
4.73881  7.592393  6.35448  19.1982  4.359409
6.74262  7.397201  10.6208  12.8333  2.987160
4.48306  4.672755  12.1889  5.42918  4.088609
5.10991  7.960957  7.99097  9.902  3.420932
4.48875  6.262262  16.5329  7.73357  3.866960
5.71  5.188480  11.3053  14.8179  4.950564
4.16112  0.984173  11.7553  3.99757  3.509911
4.05196  3.406330  11.5509  13.8851  3.237892
2.96922  5.431484  10.0692  1.40515  3.146253
4.03677  8.962267  11.0783  10.6473  4.080319
5.71984  7.134749  13.32  12.5454  3.627606
4.09475  3.676873  10.3346  10.9786  4.093010
6.05404  6.129740  16.0717  14.2537  4.382851
3.59739  10.888604  8.44635  8.26239  3.831552
4.04744  12.066679  10.4169  11.7989  3.932500
2.03984  8.245777  15.6328  15.9402  4.086680
3.14197  4.622782  14.6992  14.7095  4.194205
3.77908  1.765900  9.27014  11.3824  4.006063
6.01248  4.800168  10.8017  17.8411  5.046033
7.61474  5.805628  13.2503  14.197  3.514218
3.29731  6.938274  17.4994  6.98354  3.206706
2.89997  3.456519  10.8855  10.6166  4.747371
2.74404  5.787018  9.02064  12.8933  4.295488
4.02033  7.768442  16.0273  6.32731  4.464550
2.9631  5.547735  10.9371  11.3886  3.236893
2.09969  7.126040  17.5204  16.5727  4.108259
6.79713  0.357557  9.78062  14.6202  4.884871
5.68441  -0.159218  9.55739  13.3102  3.576998
3.15373  1.677758  11.5632  17.2043  4.496265
1.88554  3.818599  12.5099  11.089  3.513834
2.94098  10.109929  12.082  16.9645  3.489574
3.58737  4.855906  13.5607  9.20938  4.605949
4.72033  3.684653  13.8678  10.4086  3.831180
6.07707  3.017146  9.24318  11.1943  3.134078
3.66043  2.116728  13.0016  5.80482  4.318262
3.65013  6.157561  12.2043  14.8525  3.569071
2.25199  0.696814  13.5929  6.88707  3.795666
4.43041  7.091730  11.6393  15.9467  3.901412
2.95407  6.994450  12.3918  13.5909  4.175910
5.46672  2.115039  14.7953  22.418  3.858301
2.84536  6.531891  11.7548  12.7904  4.440520
5.8938  -2.550067  15.1022  12.4325  3.196368
3.24253  7.766087  7.41678  10.0003  4.224680
4.4172  3.879800  12.1238  11.0207  4.116372
5.27567  8.961321  11.2141  6.60631  3.515457
0.836851  1.056587  8.30737  16.4629  3.639067
2.06386  6.819452  13.0688  1.82169  3.810164
5.43703  2.781249  16.6935  13.1654  3.564523
4.50658  2.024309  12.542  16.2169  4.078847
0.799237  7.640076  9.34881  11.6843  4.135749
3.27494  11.792520  15.0206  13.4712  4.726349
1.56198  1.432735  12.6827  2.45422  4.848134
4.78805  5.615376  13.2036  8.87468  2.936787
4.86474  9.704797  12.8162  4.97839  3.627400
3.74647  9.145455  12.4982  3.96374  3.278943
2.95515  3.938287  6.34918  3.11293  3.625600
3.80976  6.285340  11.4802  3.05224  3.810414
